image,label
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02114548_white_wolf.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02114712_red_wolf.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02114855_coyote.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02115641_dingo.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02115913_dhole.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02116738_African_hunting_dog.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02117135_hyena.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02119022_red_fox.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02119789_kit_fox.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02120079_Arctic_fox.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02120505_grey_fox.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02123045_tabby.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02123159_tiger_cat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02123394_Persian_cat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02123597_Siamese_cat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02124075_Egyptian_cat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02125311_cougar.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02127052_lynx.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02128385_leopard.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02128757_snow_leopard.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02128925_jaguar.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02129165_lion.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02129604_tiger.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02130308_cheetah.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02132136_brown_bear.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02133161_American_black_bear.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02134084_ice_bear.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02134418_sloth_bear.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02137549_mongoose.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02138441_meerkat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02165105_tiger_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02165456_ladybug.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02167151_ground_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02168699_long-horned_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02169497_leaf_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02172182_dung_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02174001_rhinoceros_beetle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02177972_weevil.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02190166_fly.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02206856_bee.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02219486_ant.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02226429_grasshopper.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02229544_cricket.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02231487_walking_stick.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02233338_cockroach.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02236044_mantis.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02256656_cicada.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02259212_leafhopper.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02264363_lacewing.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02268443_dragonfly.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02268853_damselfly.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02276258_admiral.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02277742_ringlet.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02279972_monarch.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02280649_cabbage_butterfly.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02281406_sulphur_butterfly.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02281787_lycaenid.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02317335_starfish.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02319095_sea_urchin.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02321529_sea_cucumber.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02325366_wood_rabbit.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02326432_hare.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02328150_Angora.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02342885_hamster.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02346627_porcupine.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02356798_fox_squirrel.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02361337_marmot.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02363005_beaver.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02364673_guinea_pig.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02389026_sorrel.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02391049_zebra.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02395406_hog.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02396427_wild_boar.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02397096_warthog.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02398521_hippopotamus.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02403003_ox.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02408429_water_buffalo.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02410509_bison.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02412080_ram.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02415577_bighorn.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02417914_ibex.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02422106_hartebeest.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02422699_impala.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02423022_gazelle.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02437312_Arabian_camel.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02437616_llama.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02441942_weasel.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02442845_mink.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02443114_polecat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02443484_black-footed_ferret.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02444819_otter.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02445715_skunk.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02447366_badger.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02454379_armadillo.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02457408_three-toed_sloth.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02480495_orangutan.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02480855_gorilla.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02481823_chimpanzee.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02483362_gibbon.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02483708_siamang.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02484975_guenon.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02486261_patas.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02486410_baboon.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02487347_macaque.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02488291_langur.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02488702_colobus.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02489166_proboscis_monkey.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02490219_marmoset.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02492035_capuchin.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02492660_howler_monkey.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02493509_titi.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02493793_spider_monkey.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02494079_squirrel_monkey.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02497673_Madagascar_cat.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02500267_indri.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02504013_Indian_elephant.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02504458_African_elephant.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02509815_lesser_panda.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02510455_giant_panda.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02514041_barracouta.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02526121_eel.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02536864_coho.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02606052_rock_beauty.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02607072_anemone_fish.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02640242_sturgeon.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02641379_gar.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02643566_lionfish.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02655020_puffer.JPEG,animal
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02666196_abacus.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02667093_abaya.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02669723_academic_gown.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02672831_accordion.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02676566_acoustic_guitar.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02687172_aircraft_carrier.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02690373_airliner.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02692877_airship.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02699494_altar.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02701002_ambulance.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02704792_amphibian.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02708093_analog_clock.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02727426_apiary.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02730930_apron.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02747177_ashcan.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02749479_assault_rifle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02769748_backpack.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02776631_bakery.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02777292_balance_beam.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02782093_balloon.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02783161_ballpoint.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02786058_Band_Aid.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02787622_banjo.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02788148_bannister.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02790996_barbell.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02791124_barber_chair.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02791270_barbershop.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02793495_barn.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02794156_barometer.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02795169_barrel.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02797295_barrow.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02799071_baseball.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02802426_basketball.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02804414_bassinet.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02804610_bassoon.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02807133_bathing_cap.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02808304_bath_towel.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02808440_bathtub.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02814533_beach_wagon.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02814860_beacon.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02815834_beaker.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02817516_bearskin.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02823428_beer_bottle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02823750_beer_glass.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02825657_bell_cote.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02834397_bib.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02835271_bicycle-built-for-two.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02837789_bikini.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02840245_binder.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02841315_binoculars.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02843684_birdhouse.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02859443_boathouse.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02860847_bobsled.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02865351_bolo_tie.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02869837_bonnet.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02870880_bookcase.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02871525_bookshop.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02877765_bottlecap.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02879718_bow.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02883205_bow_tie.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02892201_brass.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02892767_brassiere.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02894605_breakwater.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02895154_breastplate.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02906734_broom.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02909870_bucket.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02910353_buckle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02916936_bulletproof_vest.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02917067_bullet_train.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02927161_butcher_shop.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02930766_cab.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02939185_caldron.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02948072_candle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02950826_cannon.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02951358_canoe.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02951585_can_opener.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02963159_cardigan.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02965783_car_mirror.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02966193_carousel.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02966687_carpenter's_kit.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02971356_carton.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02974003_car_wheel.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02977058_cash_machine.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02978881_cassette.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02979186_cassette_player.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02980441_castle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02981792_catamaran.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02988304_CD_player.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02992211_cello.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02992529_cellular_telephone.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n02999410_chain.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03000134_chainlink_fence.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03000247_chain_mail.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03000684_chain_saw.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03014705_chest.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03016953_chiffonier.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03017168_chime.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03018349_china_cabinet.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03026506_Christmas_stocking.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03028079_church.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03032252_cinema.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03041632_cleaver.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03042490_cliff_dwelling.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03045698_cloak.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03047690_clog.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03062245_cocktail_shaker.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03063599_coffee_mug.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03063689_coffeepot.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03065424_coil.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03075370_combination_lock.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03085013_computer_keyboard.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03089624_confectionery.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03095699_container_ship.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03100240_convertible.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03109150_corkscrew.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03110669_cornet.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03124043_cowboy_boot.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03124170_cowboy_hat.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03125729_cradle.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03126707_crane.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03127747_crash_helmet.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03127925_crate.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03131574_crib.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03133878_Crock_Pot.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03134739_croquet_ball.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03141823_crutch.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03146219_cuirass.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03160309_dam.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03179701_desk.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03180011_desktop_computer.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03187595_dial_telephone.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03188531_diaper.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03196217_digital_clock.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03197337_digital_watch.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03201208_dining_table.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03207743_dishrag.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03207941_dishwasher.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03208938_disk_brake.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03216828_dock.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03218198_dogsled.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03220513_dome.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03223299_doormat.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03240683_drilling_platform.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03249569_drum.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03250847_drumstick.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03255030_dumbbell.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03259280_Dutch_oven.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03271574_electric_fan.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03272010_electric_guitar.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03272562_electric_locomotive.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03290653_entertainment_center.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03291819_envelope.JPEG,object
https://raw.githubusercontent.com/phurwicz/imagenet-sample-images/master/n03297495_espresso_maker.JPEG,object
